marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	23982696	R2ZT5SJTE1CWEM	B0066AZGD4	136017760	Amazon eGift Card - Upload Your Photo - Gift for You	Gift Card	5	0	0	N	Y	Five Stars	Easy to order and arrived on time.	2015-08-31
US	15885687	RJNDXE8WWEWVL	B00XUUAB92	347974698	Amazon Gift Card - Print - Happy Father's Day (2015)	Gift Card	5	0	0	N	Y	Five Stars	Gift Cards are always a hit!	2015-08-31
US	1443277	R12LSPGZFJJXN4	B00CHQ6Y7I	775486538	Amazon.com Gift Card in a Greeting Card (Various Designs)	Gift Card	5	0	0	N	N	Five Stars	My brother loved it	2015-08-31
US	129145	R23FSYUXVFE7VR	B00Q5BO2D4	735352675	Amazon Gift Card - Print - Choose Wisely	Gift Card	4	0	0	N	Y	Four Stars	It was giving as a gift & they appreciated	2015-08-31
US	2194759	R1QG8MM4KAIE1L	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	I like it	2015-08-31
US	12819130	RXVHZ0RNEH4H8	B00XO1OZTY	979524286	Amazon eGift Card - Happy Father's Day (2015)	Gift Card	5	0	0	N	Y	Five Stars	Easy to buy and easy to use.	2015-08-31
US	128654	R5GHWZQAWS2KG	B00B2TFSO6	89375983	Amazon eGift Card - Thank You (Note)	Gift Card	5	0	0	N	Y	Exceptional Customer Service	Love Amazon Prime! Customer Service is exceptional.	2015-08-31
US	18935459	R1ULX14AWJU41X	B00H5BMH44	81025991	Amazon eGift Card - Hoops and Yoyo Cake Face (Animated) [Hallmark]	Gift Card	5	0	0	N	Y	Five Stars	Great for teenagers takes the guess work out of the gift giving.	2015-08-31
US	707405	R3R3SQ4B0WTR0T	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Everything it said it would be? I mean why ...	Everything it said it would be? I mean why am I writing a review. It's a gift card. You litterally get what you pay for.	2015-08-31
US	2584139	RO12QEHH72SDR	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	muy buen producto	2015-08-31
US	47184195	R3SILVKZXUV8TT	B00A4EK4YO	16766865	Amazon eGift Card - Thank You (Global)	Gift Card	5	0	0	N	Y	This was a fantastic and quick opportunity to get the recipient to received ...	This was a fantastic and quick opportunity to get the recipient to receive the gift within minutes.  You rock Amazon.	2015-08-31
US	33951372	R2R9R6KT4RPRPE	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	birthday card	done quickly and efficiently, arrived in time for Granddaughter's birthday.  thank you	2015-08-31
US	128967	R1Z9IN86S2SGS4	BT00CTOY20	775486538	Amazon.com Gift Card in a Greeting Card (Various Designs)	Gift Card	5	1	1	N	Y	Five Stars	Great	2015-08-31
US	24213801	R1YWUHNKYV9IAN	B00B2TFSO6	89375983	Amazon eGift Card - Thank You (Note)	Gift Card	5	0	0	N	Y	The gift that will always please	This is the perfect way to send a gift that will always please.	2015-08-31
US	2587004	RDF0B5UEENDJW	B00US9QTGM	298664776	Amazon Allowance	Gift Card	5	0	0	N	Y	Great money saver	GREAT way to save up for Christmas	2015-08-31
US	4660637	R1MX00IKACHZYD	B00BWDH54I	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Birthday Card	This was a gift for a friend.	2015-08-31
US	16085129	R1OUF02P00VJD3	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	Easy to use.	2015-08-31
US	7413847	R18R9O5PS4PP4G	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	4	1	1	N	Y	Cool!	Cool! But I think I should get interest on the balance!	2015-08-31
US	48997169	R1LPQJBIR45JNR	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	Quick and easy	2015-08-31
US	46290704	RVHZSRHKOVHQ9	B00BWDH368	473048287	Amazon.com eGift Cards	Gift Card	5	3	3	N	Y	They both loved it!	I have recently sent this card to my fifteen year old granddaughter in New Zealand and my two year grandson in London.  They both loved it!!  No matter how many times I play it, it always brings a smile patricularly as I have a Jack Russell similar to the little one on the card.  What a great idea especially for family and friends living overseas.  Thank you Amazon!!	2015-08-31
US	50289781	R18RWVUHBRLGFO	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	The perfect gift	You can't go wrong with an Amazon gift card. My nephew is at that age where he is ready to buy himself things so I sent if for his birthday. He loved it and was very happy with what he purchased. If he got that excited, wait until his next birthday.	2015-08-31
US	46964427	R1I1VRJESCB9QB	BT00CTOYI4	384589818	Amazon.com $25 Gift Card in a Greeting Card (Amazon Surprise Box Design)	Gift Card	5	0	0	N	Y	PERFECT GIFT	Such an easy gift to give and so very appreciated.	2015-08-31
US	1418528	R12X4O98ABY2YF	B004W8D0Y4	685659858	Amazon eGift Card - Amazon Boxes	Gift Card	3	0	0	N	Y	Exactly what you'd expect	It's a gift card. Exactly what you'd expect, why does it need a review?	2015-08-31
US	8828941	R1I67Z3VE2HXHY	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	Y	Five Stars	So convenient for last minute gift!	2015-08-31
US	41139280	R2YTFPJ6W2EB45	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Excellent	2015-08-31
US	5518179	R2D5N9OVT9CPZW	B00B2TFH3I	494814395	Amazon eGift Card - New Baby Boy (Balloons)	Gift Card	5	0	0	N	Y	cash in was easy.	Arrived on time, cash in was easy.	2015-08-31
US	9742021	R2UI4ZN5A7DQ5E	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	Very easy	2015-08-31
US	4753597	R1JDOLFW6U7HN3	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	1	0	0	N	Y	One Star	I did not order this please cancel and return my money	2015-08-31
US	1246060	R22MREJ33YNOGZ	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	1	1	N	Y	Five Stars	good	2015-08-31
US	51062455	RBP5S4UFH4LHD	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	Y	I hope that they enjoyed their gift	This was a gift for a friend. Sometimes it is difficult to know what to give a person, so the gift card was my answer. I hope that they enjoyed their gift.	2015-08-31
US	31997004	R1MBQ4FUHKFOM6	B005FGQHKQ	379368939	Amazon.com Gift Cards, Pack of 3 (Various Designs)	Gift Card	5	0	0	N	Y	I stock up on these gift cards to give out ...	I stock up on these gift cards to give out as birthday presents for my very large extended family!  The kids get to pick out their own gift and shipping is never an issue because everyone has amazon prime. It makes gift giving so simple and ensures that I don't buy something the recipient wouldn't use or want.	2015-08-31
US	10840274	RZOEYNPKRH7ER	B0091JKUL0	340283309	Amazon.com Gift Card for Any Amount in a Snowflake Tin (Happy Holidays Card Design)	Gift Card	5	0	1	N	Y	A gift card review	It was a gift card, so this is going to be hard to review. The plastic on the card was .07 mm thicker than normal gift cards so it has that going for it .	2015-08-31
US	1327366	R18KNI27F96BNL	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	1	1	N	Y	Five Stars	I lovit~!!!<br />Usefull^^	2015-08-31
US	12342048	R2SJNHQDMF6VR9	B004LLIL5A	346014806	Amazon eGift Card - Celebrate	Gift Card	5	0	0	N	Y	perfect	Card received on time.	2015-08-31
US	2967482	R39WVAIT9RXUFF	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	3	0	0	N	Y	I was not happy about this change	I ordered the gift card and requested delivery on August 2. This was confirmed by e-mail. A couple of days later Amazon informed me that the gift card had been mailed to the receipient on July 31. I was not happy about this change.	2015-08-31
US	2584139	R1XDX7POVYEUVN	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	muy buen producto	2015-08-31
US	51537552	R1DWF36EE5KPGH	B00BWDH368	473048287	Amazon.com eGift Cards	Gift Card	4	0	0	N	Y	Four Stars	Very handy for the person who has everything. They can buy some Kindle books.	2015-08-31
US	33960856	R2TSU7D45AZASD	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	N	Five Stars	Excellence	2015-08-31
US	7741995	RSDHLAZSTBHUV	B0066AZGD4	136017760	Amazon eGift Card - Upload Your Photo - Gift for You	Gift Card	5	1	1	N	Y	Wonderful features!	I absolutely love everything about the gift card feature that Amazon has. From the ability to add your own photo to the fact that you receive and email letting you know when the gift card was claimed. The person who receives the gift card even has the ability to send a follow up thank you message! I absolutely love this!	2015-08-30
US	20052127	R1FTT5KON5M4XI	B00P8N4Q36	399254715	Amazon eGift Card - Better Half (Animated) [American Greetings]	Gift Card	5	0	0	N	Y	Awesome!	Sister loved it, bought a Red Lobster gift card with it!!	2015-08-30
US	49327676	RB1VYSRBZ5VHW	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	Y	Five Stars	Great gift.	2015-08-30
US	4369522	R9FISVO1S1TJ2	B00BWDH3VS	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	My dad loved his bday card!!!	2015-08-30
US	15533866	R9NWS0EZ24F7K	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	2	0	0	N	Y	I need help with my gift card	I wanted this gift card applied to my account, but I cannot find a way to do this.  There is no help available, no phone number to contact, no email address to send a question to.  Please help me with this problem!	2015-08-30
US	26783851	R1SKUCATGYJELJ	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Five Stars	Great to be able to buy a gift and print it out immediately Waunakee, WI.	2015-08-30
US	23798282	R1X8CTICDW4Q3X	B005DHN5FC	775486538	Amazon.com Gift Card in a Greeting Card (Various Designs)	Gift Card	5	0	0	N	Y	It's a gift ard	Cute gift card.	2015-08-30
US	49514357	R2QQZIBLBQLOUS	B00N5947K2	928123068	Amazon Gift Card - Email - Birthday Birthstone: July (Ruby)	Gift Card	5	0	0	N	Y	Five Stars	Easy; piecy	2015-08-30
US	14854794	R1G3K8X5RTEPNI	B00BWDH368	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Fun for dog lovers	Fun and absolutely fitting for the person to whom it was sent.	2015-08-30
US	31258915	R2O2ZM7DZ4SLEN	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Five Stars	Perfect gift for a teen!	2015-08-30
US	43887132	R3PTNCL9PZ4UCF	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	Convenience ..yes	2015-08-30
US	1094807	R3U229HF6OOJXQ	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Awesome	I am always adding money to m yt? Account and this an easy way to do it.	2015-08-30
US	23606111	R1FT131QOV1COD	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Last minute present.	Quick and easy gift	2015-08-30
US	43700501	RBI99FKH1POMR	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Great	Gift card worked fine as I used it on one of my next orders.	2015-08-30
US	28895857	R3T6V96DPHIJIB	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	1	1	N	Y	Five Stars	Good buy delivered on timr	2015-08-30
US	2919311	RJQNN6PIXC1O0	B00AF0K90Q	685585513	Amazon.com Gift Card - Upload Your Photo (Print) - Birthday	Gift Card	5	0	0	N	Y	Quick and easy	Ideal gift when you require a gift at a short notice. Was quick and easy to print. The ability to include your own image adds a personal touch.	2015-08-30
US	8327325	R2CMVBKR2JYBVA	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	I like when I get paid for shopping.	Who doesn't like more perks that come with auto reload 3% free money has me sold.	2015-08-30
US	260722	R36B0UDG34QIBO	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	It's good	2015-08-30
US	41484424	R1HWSASYBOSR8V	B007V6ETDK	924812503	Amazon eGift Card - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Easy way to give someone in another country a birthday ...	All went well. Easy way to give someone in another country a birthday gift.	2015-08-30
US	20907897	R1W59UN293A3D9	B00CHQ6IHY	775486538	Amazon.com Gift Card in a Greeting Card (Various Designs)	Gift Card	5	0	0	N	Y	Five Stars	Great birthday gift idea.	2015-08-30
US	35653240	R2Z9TCKTU2XSOQ	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	1	6	7	N	Y	I had great difficulty in getting my gift card to work	I had great difficulty in getting my gift card to work; in addition, the person that I talked to at Amazon.com tried to convince me that my gift card had NOT been loaded twice, when in reality it had been.  It took SEVERAL days to sort out the problem and get my product ordered; I may use Amazon.com to shop in the future, but I will NEVER use a gift card from Amazon.com again!	2015-08-30
US	40368193	R1NGXL7XWYN12W	B0066AZGD4	136017760	Amazon eGift Card - Upload Your Photo - Gift for You	Gift Card	5	0	0	N	Y	Absolutely love the electronic gift cards	Absolutely love the electronic gift cards ... especially when you can upload your own photo. I use them for contests on my blog and website and then upload the cover of the book I'm promoting to the face of the gift card.	2015-08-30
US	16045958	R1TCWU0FBJFH3C	B00B2TFSO6	89375983	Amazon eGift Card - Thank You (Note)	Gift Card	4	0	0	N	Y	Four Stars	Convenient gift!	2015-08-30
US	1341319	R19LNO1T5LJK7B	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	Awesome	2015-08-30
US	21565264	R3VQSQNKT5YF2L	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Instant gift card!	Perfect and super fast.	2015-08-30
US	51731909	R2QL1R8JZVXEZ2	B00QSV1A8Q	585041589	Amazon.com Gift Card Balance Auto-Reload	Gift Card	5	0	0	N	Y	Very convenient	Works just as advertised, very convenient. I still switch back to a credit card for purchases when I want to record them separately, but this works great for books, ebooks, small stuff.	2015-08-30
US	13601586	R3U0JPFXGVNSFZ	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	5	0	0	N	Y	Five Stars	Happy gift	2015-08-30
US	44972776	R5RY38AC2YXVA	B0066AZGJI	480731329	Amazon eGift Card - Upload Your Photo - Birthday	Gift Card	5	0	0	N	Y	Five Stars	Easy and customizable!	2015-08-30
US	43945437	R2D0455OM9CAQV	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	perfect	Easy, perfect gift!	2015-08-30
US	45924450	R3JDS9066KT27	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Just great, Everything fine as expected ...	2015-08-30
US	20936189	R1RKQNAYL6W3R4	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Exactly what it says it was and worked as well as it needed to.	2015-08-30
US	43456664	R1K2KSV9B5LCKJ	B007V6EVY2	910961751	Amazon Gift Card - Print - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	great gift card	I was impressed,the card came very quickly!	2015-08-30
US	33174182	R2TWZ472OVN4ED	B00H5BN0GS	156463602	Amazon eGift Card - Just Celebrate (Animated) [Hallmark]	Gift Card	5	0	0	N	Y	Five Stars	Granddaughter loved it.	2015-08-30
US	4677491	R2192TQF7IJRIL	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	ok	2015-08-30
US	1355439	R1W5EGN46IEYF7	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	Five Stars	GREAT PRODUCT	2015-08-30
US	17932367	RUVXNR06DZERY	B00PG40DCA	329881755	Amazon eGift Card - Extending Your Birthday	Gift Card	5	0	0	N	Y	Five Stars	Always the best gift	2015-08-30
US	33131393	R2QFMB1Q9XENCP	B005DHN5P2	775486538	Amazon.com Gift Card in a Greeting Card (Various Designs)	Gift Card	5	1	1	N	Y	Five Stars	Super convenient to have a card included.	2015-08-30
US	48940891	R27C2VIY3SLHZD	B00BWDH3VS	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Akways a good option	I love sending these to my grandkids and then getting pictures of what they bought on Amazon.	2015-08-30
US	13288873	RN1KOHP22H2AI	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Who doesn't love gift cards?	What's there to say, it's a gift card. It's great. It was exactly as I expected.	2015-08-30
US	39420747	R1H9PPXXVDC8I6	B00BWDH368	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	Five Stars	Was extremely well received by my son.	2015-08-30
US	2142040	R37VSF9WN7G9N9	B00BWDGY0E	786087936	Amazon eGift Card - Sunshine and Flowers Birthday (Animated) [American Greetings]	Gift Card	5	0	0	N	Y	Four Star	Love these e-card so! Makes long distance gift giving so easy!!	2015-08-30
US	4294421	R3KV6I4YIPDJFW	B007V6EVY2	910961751	Amazon Gift Card - Print - Happy Birthday (Presents)	Gift Card	5	0	0	N	Y	Five Stars	This was so quick and easy and went over really well. I love it.	2015-08-30
US	49731295	R2PNG6MPRHDF9R	B00IX1I3G6	926539283	Amazon.com Gift Card Balance Reload	Gift Card	5	0	0	N	Y	I love that I don't have to buy a new gift ...	I love that I don't have to buy a new gift card. Sadly that's what I had been doing until I found this easy method. Very quick to reload my balance.	2015-08-30
US	42227121	R7SYDHJW91EDD	B00JQKK2JE	470023810	Amazon Gift Card - Print - Feliz Cumpleaños (Cupcakes)	Gift Card	5	0	0	N	Y	Convenient and Useful	Was very easy to purchase and deliver. Printed out the code and sent it in an envelope. Makes an amazing gift for those who shop online.	2015-08-30
US	50692482	R1JKXA2ZPPM0N9	B00Q5BO946	893185309	Amazon Gift Card - Print - Spend it All in One Click	Gift Card	5	0	0	N	Y	Amazon Gift Card, Good purchase	Easy to purchase, easy to use, worked great for me.	2015-08-30
US	15139017	R1UAXC6CEQ5VTY	B00B2TFNIW	346069448	Amazon Gift Card - Print - New Baby Girl (Balloons)	Gift Card	5	0	0	N	Y	Easy shopping and perfect gift.	Easy shopping and receiver can use as they wish.	2015-08-30
US	19362648	R1LS3Q6U29DAW6	B00H5BMF00	373287760	Amazon eGift Card - Froggy Birthday (Animated) [Hallmark]	Gift Card	5	0	0	N	Y	I laughed, I cried.  It was better than Cats.  I wanted to see it again and again	It's an electronic gift card.  It was highly successful as a mechanism for electronically delivering monetary value to the recipient.	2015-08-30
US	10781525	R26JM2DRD0CT0D	B00A48G0D4	848703272	Amazon eGift Card - Happy Birthday (Candles)	Gift Card	1	0	0	N	Y	Not so fast!	Card Didn't come to me until the next day, and so I didn't have anything to take to the birthday party. Said they were checking on my credit, but that shouldn't take that long, and I buy lots of things on Amazon. So don't rely on the claim that you will get the card to print out quickly. P.S. I have excellent credit!	2015-08-30
US	33760798	R1KP7ID3A788T3	B0066AZGD4	136017760	Amazon eGift Card - Upload Your Photo - Gift for You	Gift Card	5	0	0	N	Y	Easy way of sending gifts to the US from the UK	Ideal for sending gifts to family in the US when you are living in the UK. Worked very well.	2015-08-30
US	11808425	R11PJS9Y0ZZRXY	B004LLIKVU	473048287	Amazon.com eGift Cards	Gift Card	5	0	0	N	Y	gave it to someone	Cool i guess	2015-08-30
US	28202722	R1P9EN7YKAVZ7P	B00Q5BNBC2	592846384	Amazon Gift Card - Print - Happy Birthday (Wiser?)	Gift Card	5	0	0	N	Y	Five Stars	It was quick and easy to write and print.	2015-08-30
